2025-09-28 16:28:01,188 INFO  Logger.cs: 70 - 
2025-09-28 16:58:32,171 INFO  ExportHelperExtension.cs: 347 - Creating joint claw_2
2025-09-28 16:58:32,368 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child claw_2 failed
2025-09-28 16:58:33,385 INFO  ExportHelperExtension.cs: 347 - Creating joint claw_1
2025-09-28 16:58:33,515 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child claw_1 failed
2025-09-28 16:58:34,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Final_Assembly.SLDASM
2025-09-28 16:58:34,710 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Final_Assembly.SLDASM
2025-09-28 16:58:34,711 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Final_Assembly.SLDASM
2025-09-28 16:58:34,711 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 16:58:34,712 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2025-09-28 16:58:34,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from claw-2
2025-09-28 16:58:34,713 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-2
2025-09-28 16:58:34,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in claw-2
2025-09-28 16:58:34,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2025-09-28 16:58:34,715 INFO  ExportHelperExtension.cs: 1136 - Found 38 in base-1
2025-09-28 16:58:34,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2025-09-28 16:58:34,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from claw-1
2025-09-28 16:58:34,716 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-1
2025-09-28 16:58:34,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in claw-1
2025-09-28 16:58:34,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Final_Assembly.SLDASM
2025-09-28 16:58:34,719 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Final_Assembly.SLDASM
2025-09-28 16:58:34,720 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Final_Assembly.SLDASM
2025-09-28 16:58:34,721 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 16:58:34,721 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2025-09-28 16:58:34,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from claw-2
2025-09-28 16:58:34,723 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-2
2025-09-28 16:58:34,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in claw-2
2025-09-28 16:58:34,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2025-09-28 16:58:34,725 INFO  ExportHelperExtension.cs: 1136 - Found 38 in base-1
2025-09-28 16:58:34,726 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2025-09-28 16:58:34,734 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from claw-1
2025-09-28 16:58:34,762 INFO  ExportHelperExtension.cs: 1136 - Found 94 in claw-1
2025-09-28 16:58:34,763 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in claw-1
2025-09-28 16:58:34,896 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 16:59:04,865 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-09-28 16:59:04,866 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
